time,ANM,Non-ANM,Total
2022-02-02 05:34:00+00:00,7.145001,16.923,24.068001
2022-02-02 05:35:00+00:00,7.471001,16.353,23.824001000000003
2022-02-02 05:36:00+00:00,7.636001,16.979,24.615001
2022-02-02 05:37:00+00:00,7.636001,16.979,24.615001
2022-02-02 05:38:00+00:00,7.155,16.389,23.544
2022-02-02 05:39:00+00:00,7.338,16.943,24.281000000000002
2022-02-02 05:40:00+00:00,7.267,15.767,23.034
2022-02-02 05:41:00+00:00,6.977001,15.735,22.712001
2022-02-02 05:42:00+00:00,6.943998,14.926,21.869998
2022-02-02 05:43:00+00:00,6.842999,14.832,21.674999
2022-02-02 05:44:00+00:00,6.842999,14.832,21.674999
2022-02-02 05:45:00+00:00,6.728997,15.136,21.864997
2022-02-02 05:46:00+00:00,7.66,15.33,22.990000000000002
2022-02-02 05:47:00+00:00,7.66,15.33,22.990000000000002
2022-02-02 05:48:00+00:00,8.246998,15.441,23.687998
2022-02-02 05:49:00+00:00,9.085001,15.716,24.801001
2022-02-02 05:50:00+00:00,8.541998,15.929,24.470998
2022-02-02 05:51:00+00:00,8.562,15.668,24.229999999999997
2022-02-02 05:52:00+00:00,8.801999,15.728,24.529999
2022-02-02 05:53:00+00:00,8.640999,15.937,24.577999
2022-02-02 05:54:00+00:00,8.707002,16.307,25.014001999999998
2022-02-02 05:55:00+00:00,9.033002,15.93,24.963002
2022-02-02 05:56:00+00:00,8.933001,16.102,25.035001
2022-02-02 05:57:00+00:00,8.173002,16.068,24.241002
2022-02-02 05:58:00+00:00,7.617999,15.823,23.440999
2022-02-02 05:59:00+00:00,7.778,15.918,23.695999999999998
2022-02-02 06:00:00+00:00,7.746002,15.99,23.736002
2022-02-02 06:01:00+00:00,8.421,16.589,25.009999999999998
2022-02-02 06:02:00+00:00,7.983999,16.51,24.493999000000002
2022-02-02 06:03:00+00:00,7.983999,16.51,24.493999000000002
2022-02-02 06:04:00+00:00,8.364,16.579,24.943
2022-02-02 06:05:00+00:00,8.957001,15.96,24.917001
2022-02-02 06:06:00+00:00,8.579,16.234,24.813000000000002
2022-02-02 06:07:00+00:00,8.308002,16.224,24.532002
2022-02-02 06:08:00+00:00,7.935001,15.876,23.811000999999997
2022-02-02 06:09:00+00:00,8.292002,15.461,23.753002000000002
2022-02-02 06:10:00+00:00,8.292002,15.461,23.753002000000002
2022-02-02 06:11:00+00:00,7.61,15.944,23.554000000000002
2022-02-02 06:12:00+00:00,8.218001,16.046,24.264001
2022-02-02 06:13:00+00:00,8.582997,16.384,24.966997
2022-02-02 06:14:00+00:00,9.006002,16.633,25.639001999999998
2022-02-02 06:15:00+00:00,8.688001,15.773,24.461001
2022-02-02 06:16:00+00:00,8.334,16.451,24.785
2022-02-02 06:17:00+00:00,8.334,16.451,24.785
2022-02-02 06:18:00+00:00,8.510002,16.446,24.956002
2022-02-02 06:19:00+00:00,8.126001,16.051,24.177000999999997
2022-02-02 06:20:00+00:00,8.126001,16.051,24.177000999999997
2022-02-02 06:21:00+00:00,8.136,16.227,24.363
2022-02-02 06:22:00+00:00,7.751001,15.777,23.528001
2022-02-02 06:23:00+00:00,7.591001,16.121,23.712001
2022-02-02 06:24:00+00:00,7.437001,15.903,23.340001
2022-02-02 06:25:00+00:00,7.582003,15.991,23.573003
2022-02-02 06:26:00+00:00,7.766,15.691,23.457
2022-02-02 06:27:00+00:00,8.135,16.26,24.395000000000003
2022-02-02 06:28:00+00:00,7.865002,15.716,23.581001999999998
2022-02-02 06:29:00+00:00,8.188001,15.358,23.546001
2022-02-02 06:30:00+00:00,7.907001,15.479,23.386001
2022-02-02 06:31:00+00:00,7.907001,15.479,23.386001
2022-02-02 06:32:00+00:00,7.365001,15.064,22.429001
2022-02-02 06:33:00+00:00,7.365001,15.064,22.429001
2022-02-02 06:34:00+00:00,7.843999,15.626,23.469999
2022-02-02 06:35:00+00:00,7.928998,15.138,23.066997999999998
2022-02-02 06:36:00+00:00,7.895,15.391,23.286
2022-02-02 06:37:00+00:00,7.65,15.381,23.031
2022-02-02 06:38:00+00:00,7.212001,15.415,22.627001
2022-02-02 06:39:00+00:00,8.155998,15.866,24.021998
2022-02-02 06:40:00+00:00,8.155998,15.866,24.021998
2022-02-02 06:41:00+00:00,8.103,16.447,24.549999999999997
2022-02-02 06:42:00+00:00,8.103,16.447,24.549999999999997
2022-02-02 06:43:00+00:00,8.532,16.333,24.865
2022-02-02 06:44:00+00:00,8.532,16.333,24.865
2022-02-02 06:45:00+00:00,8.27,16.818,25.088
2022-02-02 06:46:00+00:00,8.27,16.818,25.088
2022-02-02 06:47:00+00:00,7.951002,16.153,24.104001999999998
2022-02-02 06:48:00+00:00,8.042001,16.766,24.808000999999997
2022-02-02 06:49:00+00:00,8.472001,16.384,24.856001
2022-02-02 06:50:00+00:00,8.285001,16.621,24.906000999999996
2022-02-02 06:51:00+00:00,8.117,16.97,25.087
2022-02-02 06:52:00+00:00,8.249,16.973,25.222
2022-02-02 06:53:00+00:00,7.853001,17.107,24.960001
2022-02-02 06:54:00+00:00,7.699002,16.473,24.172002
2022-02-02 06:55:00+00:00,7.778001,16.819,24.597001
2022-02-02 06:56:00+00:00,8.222002,16.872,25.094002
2022-02-02 06:57:00+00:00,8.368,16.237,24.604999999999997
2022-02-02 06:58:00+00:00,8.686003,15.937,24.623002999999997
2022-02-02 06:59:00+00:00,8.686003,15.937,24.623002999999997
2022-02-02 07:00:00+00:00,8.593002,16.132,24.725002000000003
2022-02-02 07:01:00+00:00,8.401998,15.826,24.227998
2022-02-02 07:02:00+00:00,8.319,15.637,23.956000000000003
2022-02-02 07:03:00+00:00,8.319,15.637,23.956000000000003
2022-02-02 07:04:00+00:00,8.549001,15.236,23.785001
2022-02-02 07:05:00+00:00,7.674,15.873,23.547
2022-02-02 07:06:00+00:00,7.838,15.91,23.748
2022-02-02 07:07:00+00:00,7.838,15.91,23.748
2022-02-02 07:08:00+00:00,7.646,15.998,23.644
2022-02-02 07:09:00+00:00,7.448,16.246,23.694
2022-02-02 07:10:00+00:00,7.716004,16.087,23.803004
2022-02-02 07:11:00+00:00,8.128,15.109,23.237000000000002
2022-02-02 07:12:00+00:00,7.481,15.506,22.987000000000002
2022-02-02 07:13:00+00:00,7.012,15.896,22.908
2022-02-02 07:14:00+00:00,6.994001,15.68,22.674001
2022-02-02 07:15:00+00:00,7.338001,17.613,24.951000999999998
2022-02-02 07:16:00+00:00,7.338001,17.613,24.951000999999998
2022-02-02 07:17:00+00:00,6.953001,17.607,24.560001
2022-02-02 07:18:00+00:00,7.563002,18.338,25.901002000000002
2022-02-02 07:19:00+00:00,7.853,18.034,25.887
2022-02-02 07:20:00+00:00,7.126,18.043,25.169
2022-02-02 07:21:00+00:00,7.079003,17.785,24.864003
2022-02-02 07:22:00+00:00,7.316998,18.247,25.563997999999998
2022-02-02 07:23:00+00:00,6.828,17.643,24.471
2022-02-02 07:24:00+00:00,6.616001,17.978,24.594001000000002
2022-02-02 07:25:00+00:00,6.837,17.397,24.233999999999998
2022-02-02 07:26:00+00:00,7.016001,17.499,24.515000999999998
2022-02-02 07:27:00+00:00,7.715001,17.467,25.182001
2022-02-02 07:28:00+00:00,7.849,16.578,24.427
2022-02-02 07:29:00+00:00,7.261999,16.747,24.008999
2022-02-02 07:30:00+00:00,7.261999,16.747,24.008999
2022-02-02 07:31:00+00:00,8.175001,16.347,24.522001000000003
2022-02-02 07:32:00+00:00,7.697,16.708,24.404999999999998
2022-02-02 07:33:00+00:00,7.697,16.708,24.404999999999998
2022-02-02 07:34:00+00:00,6.840001,16.631,23.471001
2022-02-02 07:35:00+00:00,6.991,17.229,24.22
2022-02-02 07:36:00+00:00,7.113002,16.698,23.811002000000002
2022-02-02 07:37:00+00:00,6.673999,16.873,23.546999
2022-02-02 07:38:00+00:00,6.434,17.26,23.694000000000003
2022-02-02 07:39:00+00:00,7.185002,17.894,25.079002
2022-02-02 07:40:00+00:00,6.137001,17.095,23.232000999999997
2022-02-02 07:41:00+00:00,6.525001,16.947,23.472001
2022-02-02 07:42:00+00:00,6.135999,17.117,23.252999000000003
2022-02-02 07:43:00+00:00,6.43,17.596,24.026
2022-02-02 07:44:00+00:00,6.557,16.439,22.996000000000002
2022-02-02 07:45:00+00:00,6.548999,16.722,23.270999000000003
2022-02-02 07:46:00+00:00,6.668002,16.675,23.343002000000002
2022-02-02 07:47:00+00:00,6.668002,16.675,23.343002000000002
2022-02-02 07:48:00+00:00,6.65,16.662,23.311999999999998
2022-02-02 07:49:00+00:00,6.903,16.383,23.285999999999998
2022-02-02 07:50:00+00:00,6.582,16.437,23.019000000000002
2022-02-02 07:51:00+00:00,6.867001,16.145,23.012000999999998
2022-02-02 07:52:00+00:00,6.867001,16.145,23.012000999999998
2022-02-02 07:53:00+00:00,7.044001,16.735,23.779001
2022-02-02 07:54:00+00:00,7.173998,17.379,24.552998000000002
2022-02-02 07:55:00+00:00,6.492003,17.06,23.552003
2022-02-02 07:56:00+00:00,7.365,16.958,24.323
2022-02-02 07:57:00+00:00,6.790001,17.115,23.905001
2022-02-02 07:58:00+00:00,7.056999,17.261,24.317999
2022-02-02 07:59:00+00:00,6.772,17.373,24.145000000000003
2022-02-02 08:00:00+00:00,6.523001,16.673,23.196001
2022-02-02 08:01:00+00:00,6.523001,16.673,23.196001
2022-02-02 08:02:00+00:00,6.714002,15.796,22.510002
2022-02-02 08:03:00+00:00,6.185999,15.916,22.101999
2022-02-02 08:04:00+00:00,6.010001,16.12,22.130001
2022-02-02 08:05:00+00:00,6.752,15.599,22.351
2022-02-02 08:06:00+00:00,6.089002,15.457,21.546002
2022-02-02 08:07:00+00:00,6.469,15.781,22.25
2022-02-02 08:08:00+00:00,6.115,15.141,21.256
2022-02-02 08:09:00+00:00,5.704001,15.447,21.151001
2022-02-02 08:10:00+00:00,5.704001,15.447,21.151001
2022-02-02 08:11:00+00:00,5.732,15.503,21.235
2022-02-02 08:12:00+00:00,5.568002,15.754,21.322001999999998
2022-02-02 08:13:00+00:00,5.245,16.116,21.361
2022-02-02 08:14:00+00:00,5.057,16.47,21.527
2022-02-02 08:15:00+00:00,5.433,16.064,21.497
2022-02-02 08:16:00+00:00,5.252999,15.165,20.417999
2022-02-02 08:17:00+00:00,5.252999,15.165,20.417999
2022-02-02 08:18:00+00:00,4.300002,13.943,18.243002
2022-02-02 08:19:00+00:00,4.300002,13.943,18.243002
2022-02-02 08:20:00+00:00,4.068,13.153,17.221
2022-02-02 08:21:00+00:00,4.4,13.312,17.712
2022-02-02 08:22:00+00:00,4.54,13.437,17.977
2022-02-02 08:23:00+00:00,4.498001,13.679,18.177001
2022-02-02 08:24:00+00:00,4.675001,13.87,18.545001
2022-02-02 08:25:00+00:00,4.268002,13.315,17.583002
2022-02-02 08:26:00+00:00,4.286,14.18,18.466
2022-02-02 08:27:00+00:00,4.935999,14.574,19.509999
2022-02-02 08:28:00+00:00,4.794001,14.137,18.931001000000002
2022-02-02 08:29:00+00:00,5.083001,13.502,18.585001000000002
2022-02-02 08:30:00+00:00,4.493999,14.338,18.831999
2022-02-02 08:31:00+00:00,4.710001,14.519,19.229001
2022-02-02 08:32:00+00:00,4.357999,14.627,18.984999000000002
2022-02-02 08:33:00+00:00,4.357999,14.627,18.984999000000002
2022-02-02 08:34:00+00:00,4.493998,14.007,18.500998
2022-02-02 08:35:00+00:00,4.076,13.355,17.431
2022-02-02 08:36:00+00:00,4.217001,12.386,16.603001
2022-02-02 08:37:00+00:00,4.217001,12.386,16.603001
2022-02-02 08:38:00+00:00,3.780001,12.379,16.159001
2022-02-02 08:39:00+00:00,3.994001,13.392,17.386001
2022-02-02 08:40:00+00:00,3.947,13.717,17.664
2022-02-02 08:41:00+00:00,3.675001,13.251,16.926001
2022-02-02 08:42:00+00:00,4.187001,13.716,17.903001
2022-02-02 08:43:00+00:00,3.997003,14.005,18.002003000000002
2022-02-02 08:44:00+00:00,4.538,13.824,18.362000000000002
2022-02-02 08:45:00+00:00,4.132001,14.442,18.574001
2022-02-02 08:46:00+00:00,4.087002,14.879,18.966002
2022-02-02 08:47:00+00:00,4.087002,14.879,18.966002
2022-02-02 08:48:00+00:00,4.199002,13.85,18.049002
2022-02-02 08:49:00+00:00,4.199002,13.85,18.049002
2022-02-02 08:50:00+00:00,4.522,14.725,19.247
2022-02-02 08:51:00+00:00,4.769002,15.412,20.181002
2022-02-02 08:52:00+00:00,4.514,15.456,19.97
2022-02-02 08:53:00+00:00,5.51,15.152,20.662
2022-02-02 08:54:00+00:00,5.366,15.669,21.035
2022-02-02 08:55:00+00:00,5.370002,15.836,21.206002
2022-02-02 08:56:00+00:00,5.504999,15.761,21.265999
2022-02-02 08:57:00+00:00,5.404,15.479,20.883
2022-02-02 08:58:00+00:00,5.404,15.479,20.883
2022-02-02 08:59:00+00:00,5.354001,15.298,20.652001
2022-02-02 09:00:00+00:00,5.957001,15.724,21.681001000000002
2022-02-02 09:01:00+00:00,6.246998,15.796,22.042997999999997
2022-02-02 09:02:00+00:00,6.246998,15.796,22.042997999999997
2022-02-02 09:03:00+00:00,6.414999,15.886,22.300998999999997
2022-02-02 09:04:00+00:00,5.869,15.551,21.42
2022-02-02 09:05:00+00:00,5.869,15.551,21.42
2022-02-02 09:06:00+00:00,6.025999,15.699,21.724999
2022-02-02 09:07:00+00:00,5.723,15.927,21.65
2022-02-02 09:08:00+00:00,5.329,15.849,21.178
2022-02-02 09:09:00+00:00,5.289999,15.388,20.677999
2022-02-02 09:10:00+00:00,5.222,15.533,20.755
2022-02-02 09:11:00+00:00,4.747,15.878,20.625
2022-02-02 09:12:00+00:00,4.275,15.826,20.101
2022-02-02 09:13:00+00:00,5.423,15.611,21.034
2022-02-02 09:14:00+00:00,4.964,16.137,21.101
2022-02-02 09:15:00+00:00,5.952999,15.851,21.803999
2022-02-02 09:16:00+00:00,5.952999,15.851,21.803999
2022-02-02 09:17:00+00:00,5.645,16.208,21.852999999999998
2022-02-02 09:18:00+00:00,4.855999,16.023,20.878999
2022-02-02 09:19:00+00:00,4.852002,16.358,21.210002
2022-02-02 09:20:00+00:00,4.852002,16.358,21.210002
2022-02-02 09:21:00+00:00,5.112,15.743,20.855
2022-02-02 09:22:00+00:00,4.607999,15.72,20.327999000000002
2022-02-02 09:23:00+00:00,4.39,15.036,19.426
2022-02-02 09:24:00+00:00,3.808001,15.704,19.512001
2022-02-02 09:25:00+00:00,3.996999,14.953,18.949999
2022-02-02 09:26:00+00:00,4.042999,15.773,19.815998999999998
2022-02-02 09:27:00+00:00,4.081,15.753,19.834
2022-02-02 09:28:00+00:00,3.984999,15.451,19.435999000000002
2022-02-02 09:29:00+00:00,4.105,15.715,19.82
2022-02-02 09:30:00+00:00,3.863001,15.779,19.642001
2022-02-02 09:31:00+00:00,3.712998,15.11,18.822998
2022-02-02 09:32:00+00:00,3.953001,14.967,18.920001
2022-02-02 09:33:00+00:00,4.554,14.968,19.522
2022-02-02 09:34:00+00:00,3.539,14.76,18.299
2022-02-02 09:35:00+00:00,3.587999,14.486,18.073999
2022-02-02 09:36:00+00:00,3.587999,14.486,18.073999
2022-02-02 09:37:00+00:00,3.551,14.656,18.207
2022-02-02 09:38:00+00:00,3.652,14.712,18.364
2022-02-02 09:39:00+00:00,3.582999,14.593,18.175999
2022-02-02 09:40:00+00:00,3.582999,14.593,18.175999
2022-02-02 09:41:00+00:00,3.697,14.266,17.963
2022-02-02 09:42:00+00:00,3.54,15.155,18.695
2022-02-02 09:43:00+00:00,3.414,14.366,17.78
2022-02-02 09:44:00+00:00,3.782,15.187,18.969
2022-02-02 09:45:00+00:00,3.775,14.364,18.139
2022-02-02 09:46:00+00:00,4.079002,15.062,19.141002
2022-02-02 09:47:00+00:00,4.462,14.01,18.472
2022-02-02 09:48:00+00:00,4.157,14.071,18.228
2022-02-02 09:49:00+00:00,4.157,14.071,18.228
2022-02-02 09:50:00+00:00,4.144,14.851,18.995
2022-02-02 09:51:00+00:00,4.144,14.851,18.995
2022-02-02 09:52:00+00:00,4.144998,14.863,19.007998
2022-02-02 09:53:00+00:00,3.861,14.415,18.276
2022-02-02 09:54:00+00:00,4.260998,15.276,19.536998
2022-02-02 09:55:00+00:00,3.860001,14.522,18.382001
2022-02-02 09:56:00+00:00,3.860001,14.522,18.382001
2022-02-02 09:57:00+00:00,3.785,14.727,18.512
2022-02-02 09:58:00+00:00,3.860998,15.039,18.899998
2022-02-02 09:59:00+00:00,3.860998,15.039,18.899998
2022-02-02 10:00:00+00:00,4.042,15.326,19.368000000000002
2022-02-02 10:01:00+00:00,4.076001,14.929,19.005001
2022-02-02 10:02:00+00:00,3.502,13.544,17.046
2022-02-02 10:03:00+00:00,3.502,13.544,17.046
2022-02-02 10:04:00+00:00,3.859999,13.56,17.419999
2022-02-02 10:05:00+00:00,3.859999,13.56,17.419999
2022-02-02 10:06:00+00:00,3.903999,13.635,17.538999
2022-02-02 10:07:00+00:00,4.206001,13.609,17.815001
2022-02-02 10:08:00+00:00,4.150001,14.377,18.527001
2022-02-02 10:09:00+00:00,4.219003,14.207,18.426003
2022-02-02 10:10:00+00:00,4.441001,15.177,19.618001
2022-02-02 10:11:00+00:00,4.491998,14.824,19.315998
2022-02-02 10:12:00+00:00,4.499,15.611,20.11
2022-02-02 10:13:00+00:00,4.246999,14.788,19.034999
2022-02-02 10:14:00+00:00,4.019001,14.33,18.349001
2022-02-02 10:15:00+00:00,4.046001,13.458,17.504001000000002
2022-02-02 10:16:00+00:00,3.863,13.404,17.267
2022-02-02 10:17:00+00:00,3.242,13.535,16.777
2022-02-02 10:18:00+00:00,3.242,13.535,16.777
2022-02-02 10:19:00+00:00,3.385001,13.669,17.054001
2022-02-02 10:20:00+00:00,3.385001,13.669,17.054001
2022-02-02 10:21:00+00:00,3.177,12.911,16.088
2022-02-02 10:22:00+00:00,2.964999,12.492,15.456999000000001
2022-02-02 10:23:00+00:00,3.419,11.934,15.353
2022-02-02 10:24:00+00:00,3.095,11.787,14.882000000000001
2022-02-02 10:25:00+00:00,3.045001,11.336,14.381001000000001
2022-02-02 10:26:00+00:00,3.045001,11.336,14.381001000000001
2022-02-02 10:27:00+00:00,3.392,10.82,14.212
2022-02-02 10:28:00+00:00,3.593,10.845,14.438
2022-02-02 10:29:00+00:00,3.478001,10.568,14.046001
2022-02-02 10:30:00+00:00,3.392001,10.061,13.453001
2022-02-02 10:31:00+00:00,3.374001,10.456,13.830001
2022-02-02 10:32:00+00:00,3.359999,10.125,13.484999
2022-02-02 10:33:00+00:00,3.005999,10.339,13.344999000000001
2022-02-02 10:34:00+00:00,3.264999,10.578,13.842998999999999
2022-02-02 10:35:00+00:00,2.686999,10.213,12.899999
2022-02-02 10:36:00+00:00,2.951,9.721,12.672
2022-02-02 10:37:00+00:00,3.27,9.577,12.847
2022-02-02 10:38:00+00:00,3.507,9.52,13.027
2022-02-02 10:39:00+00:00,3.214,9.474,12.688
2022-02-02 10:40:00+00:00,3.683001,9.083,12.766001
2022-02-02 10:41:00+00:00,3.239,8.842,12.081
2022-02-02 10:42:00+00:00,3.072,8.653,11.725000000000001
2022-02-02 10:43:00+00:00,2.736001,9.998,12.734001
2022-02-02 10:44:00+00:00,2.870001,9.498,12.368001
2022-02-02 10:45:00+00:00,2.797,9.245,12.042
2022-02-02 10:46:00+00:00,2.706,9.234,11.94
2022-02-02 10:47:00+00:00,2.612001,9.222,11.834000999999999
2022-02-02 10:48:00+00:00,2.742001,8.909,11.651001
2022-02-02 10:49:00+00:00,3.149,9.37,12.518999999999998
2022-02-02 10:50:00+00:00,3.021,8.408,11.428999999999998
2022-02-02 10:51:00+00:00,3.373,8.401,11.774000000000001
2022-02-02 10:52:00+00:00,3.373,8.401,11.774000000000001
2022-02-02 10:53:00+00:00,3.438001,9.668,13.106001
2022-02-02 10:54:00+00:00,3.438001,9.668,13.106001
2022-02-02 10:55:00+00:00,3.254001,10.533,13.787001
2022-02-02 10:56:00+00:00,3.094,10.895,13.988999999999999
2022-02-02 10:57:00+00:00,3.767,10.952,14.719
2022-02-02 10:58:00+00:00,3.954,11.409,15.363000000000001
2022-02-02 10:59:00+00:00,3.756,11.187,14.943
2022-02-02 11:00:00+00:00,3.892,11.284,15.176
2022-02-02 11:01:00+00:00,4.321999,11.896,16.217999
2022-02-02 11:02:00+00:00,4.808,11.632,16.439999999999998
2022-02-02 11:03:00+00:00,4.411002,11.699,16.110002
2022-02-02 11:04:00+00:00,3.925,12.283,16.208
2022-02-02 11:05:00+00:00,3.925,12.283,16.208
2022-02-02 11:06:00+00:00,3.783,12.662,16.445
2022-02-02 11:07:00+00:00,4.402,11.795,16.197
2022-02-02 11:08:00+00:00,4.439999,12.021,16.460999
2022-02-02 11:09:00+00:00,4.112,11.554,15.666
2022-02-02 11:10:00+00:00,4.485,11.962,16.447
2022-02-02 11:11:00+00:00,4.713,11.798,16.511
2022-02-02 11:12:00+00:00,4.609999,12.123,16.732999
2022-02-02 11:13:00+00:00,4.281002,11.89,16.171002
2022-02-02 11:14:00+00:00,4.281002,11.89,16.171002
2022-02-02 11:15:00+00:00,4.735999,11.961,16.696998999999998
2022-02-02 11:16:00+00:00,4.397001,11.875,16.272001
2022-02-02 11:17:00+00:00,4.101001,11.443,15.544001
2022-02-02 11:18:00+00:00,4.174,11.203,15.376999999999999
2022-02-02 11:19:00+00:00,4.045999,10.795,14.840999
2022-02-02 11:20:00+00:00,3.940001,11.387,15.327001000000001
2022-02-02 11:21:00+00:00,3.427001,11.349,14.776001
2022-02-02 11:22:00+00:00,3.427001,11.349,14.776001
2022-02-02 11:23:00+00:00,3.659,11.441,15.100000000000001
2022-02-02 11:24:00+00:00,3.659,11.441,15.100000000000001
2022-02-02 11:25:00+00:00,3.580002,11.227,14.807002
2022-02-02 11:26:00+00:00,3.347001,11.65,14.997001000000001
2022-02-02 11:27:00+00:00,3.637001,11.019,14.656001
2022-02-02 11:28:00+00:00,3.433,10.33,13.763
2022-02-02 11:29:00+00:00,3.426001,9.966,13.392000999999999
2022-02-02 11:30:00+00:00,3.23,9.91,13.14
2022-02-02 11:31:00+00:00,3.260001,9.755,13.015001000000002
2022-02-02 11:32:00+00:00,3.395,9.824,13.219
2022-02-02 11:33:00+00:00,3.661001,9.452,13.113001
2022-02-02 11:34:00+00:00,3.323,9.985,13.308
2022-02-02 11:35:00+00:00,3.305,10.99,14.295
2022-02-02 11:36:00+00:00,3.507,11.041,14.548
2022-02-02 11:37:00+00:00,3.3,10.369,13.669
2022-02-02 11:38:00+00:00,3.3,10.369,13.669
2022-02-02 11:39:00+00:00,3.399,9.756,13.155000000000001
2022-02-02 11:40:00+00:00,2.978,10.425,13.403
2022-02-02 11:41:00+00:00,3.375001,9.943,13.318000999999999
2022-02-02 11:42:00+00:00,3.198001,10.099,13.297001
2022-02-02 11:43:00+00:00,2.990001,9.966,12.956000999999999
2022-02-02 11:44:00+00:00,2.865001,9.973,12.838001
2022-02-02 11:45:00+00:00,2.571002,10.299,12.870002
2022-02-02 11:46:00+00:00,2.531,9.815,12.346
2022-02-02 11:47:00+00:00,2.681,10.546,13.227
2022-02-02 11:48:00+00:00,2.582001,9.83,12.412001
2022-02-02 11:49:00+00:00,2.787001,9.576,12.363001
2022-02-02 11:50:00+00:00,2.677001,9.775,12.452001000000001
2022-02-02 11:51:00+00:00,2.677001,9.775,12.452001000000001
2022-02-02 11:52:00+00:00,2.786,9.567,12.353
2022-02-02 11:53:00+00:00,2.786,9.567,12.353
2022-02-02 11:54:00+00:00,2.774,9.366,12.14
2022-02-02 11:55:00+00:00,2.929,9.615,12.544
2022-02-02 11:56:00+00:00,2.515,8.879,11.394
2022-02-02 11:57:00+00:00,3.141001,8.518,11.659001
2022-02-02 11:58:00+00:00,2.665,8.967,11.632000000000001
2022-02-02 11:59:00+00:00,3.008,8.787,11.795000000000002
2022-02-02 12:00:00+00:00,3.008,8.787,11.795000000000002
2022-02-02 12:01:00+00:00,2.819,8.971,11.79
2022-02-02 12:02:00+00:00,2.819,8.971,11.79
2022-02-02 12:03:00+00:00,2.924,8.653,11.577
2022-02-02 12:04:00+00:00,2.899001,9.673,12.572001
2022-02-02 12:05:00+00:00,2.89,10.03,12.92
2022-02-02 12:06:00+00:00,2.89,10.03,12.92
2022-02-02 12:07:00+00:00,3.443999,9.782,13.225999
2022-02-02 12:08:00+00:00,3.044001,9.044,12.088001
2022-02-02 12:09:00+00:00,3.044001,9.044,12.088001
2022-02-02 12:10:00+00:00,2.669,8.848,11.517000000000001
2022-02-02 12:11:00+00:00,2.756001,8.841,11.597000999999999
2022-02-02 12:12:00+00:00,2.916001,9.011,11.927000999999999
2022-02-02 12:13:00+00:00,2.899,9.168,12.067
2022-02-02 12:14:00+00:00,2.8,9.175,11.975000000000001
2022-02-02 12:15:00+00:00,2.921,9.105,12.026
2022-02-02 12:16:00+00:00,3.24,9.498,12.738
2022-02-02 12:17:00+00:00,2.977001,9.202,12.179001
2022-02-02 12:18:00+00:00,2.868,9.428,12.296000000000001
2022-02-02 12:19:00+00:00,2.779001,10.27,13.049001
2022-02-02 12:20:00+00:00,3.005,9.828,12.832999999999998
2022-02-02 12:21:00+00:00,2.839002,11.194,14.033002
2022-02-02 12:22:00+00:00,2.898001,11.992,14.890001000000002
2022-02-02 12:23:00+00:00,2.507,12.752,15.259
2022-02-02 12:24:00+00:00,2.985001,12.003,14.988001
2022-02-02 12:25:00+00:00,2.985001,12.003,14.988001
2022-02-02 12:26:00+00:00,2.581001,11.586,14.167001
2022-02-02 12:27:00+00:00,2.406,12.01,14.416
2022-02-02 12:28:00+00:00,2.230001,11.289,13.519001
2022-02-02 12:29:00+00:00,2.439,10.572,13.011
2022-02-02 12:30:00+00:00,2.143001,10.496,12.639001
2022-02-02 12:31:00+00:00,2.487001,9.54,12.027000999999998
2022-02-02 12:32:00+00:00,2.548001,10.493,13.041001000000001
2022-02-02 12:33:00+00:00,2.461001,11.162,13.623001
2022-02-02 12:34:00+00:00,2.668001,11.628,14.296001
2022-02-02 12:35:00+00:00,2.341,10.662,13.003
2022-02-02 12:36:00+00:00,2.841,11.279,14.120000000000001
2022-02-02 12:37:00+00:00,2.841,11.279,14.120000000000001
2022-02-02 12:38:00+00:00,2.788,10.483,13.271
2022-02-02 12:39:00+00:00,2.788,10.483,13.271
2022-02-02 12:40:00+00:00,2.197,9.49,11.687000000000001
2022-02-02 12:41:00+00:00,2.480001,10.234,12.714001
2022-02-02 12:42:00+00:00,2.665,10.265,12.93
2022-02-02 12:43:00+00:00,2.634,9.939,12.573
2022-02-02 12:44:00+00:00,2.368,9.945,12.313
2022-02-02 12:45:00+00:00,2.215001,9.917,12.132000999999999
2022-02-02 12:46:00+00:00,2.064,9.499,11.563
2022-02-02 12:47:00+00:00,2.102,9.695,11.797
2022-02-02 12:48:00+00:00,2.552,9.263,11.815
2022-02-02 12:49:00+00:00,2.552,9.263,11.815
2022-02-02 12:50:00+00:00,2.730001,9.395,12.125001
2022-02-02 12:51:00+00:00,2.946,10.178,13.124
2022-02-02 12:52:00+00:00,2.768,9.506,12.274000000000001
2022-02-02 12:53:00+00:00,2.768,9.506,12.274000000000001
2022-02-02 12:54:00+00:00,2.461001,10.013,12.474001
2022-02-02 12:55:00+00:00,2.214,9.787,12.001000000000001
2022-02-02 12:56:00+00:00,2.346,10.263,12.609
2022-02-02 12:57:00+00:00,2.284,9.259,11.543
2022-02-02 12:58:00+00:00,2.578999,9.766,12.344999
2022-02-02 12:59:00+00:00,2.284,9.339,11.623000000000001
2022-02-02 13:00:00+00:00,2.410999,9.522,11.932999
2022-02-02 13:01:00+00:00,2.405999,9.674,12.079998999999999
2022-02-02 13:02:00+00:00,2.791,9.254,12.045
